Sent,Tm,Lex,Luhn,Lsa,Tr,LDA
"Space officials expressed optimism that cooperation would further 
promote world stability following the end of the Cold War.",10.120000000000001,0.0015686208065373987,70,-0.02355374685771039,0.0037643943210199995,0.7534970791955544
"``We still 
have some contradictions, we still have combat missiles aimed at each 
other, but the predominant trend is the state of cooperation and doing 
things together,'' said Yuri Semyonov of Russia's Energia space company. 
",106.72,0.0014679648245686859,104,-0.021456436491584664,0.0035982492738549712,0.7657116658270287
"The 12.4-meter (41.2-feet) Zarya, or Sunrise, was launched by a three-stage 
Proton booster rocket.",25.76,0.00414513045157037,65,0.042319198322600844,0.0037028544555599008,0.7542514774024612
"Zarya is designed to serve as a space tugboat 
in the early stages of the project, providing propulsion, power and 
communications.",155.48000000000002,0.003788139278606131,80,-0.020869940354764045,0.003864157884669141,0.7562621735200498
"Engineers finished final preparations early Friday 
for the liftoff of the 24-ton module.",58.88,0.0023702344172142923,60,-0.008119570160124717,0.0038022100143544936,0.511344035476366
"The rocket blasted off under 
cloudy skies and strong winds, and disappeared behind the clouds 40 
seconds later.",32.2,0.0019099300851506873,52,-0.013592719096765363,0.00349199543471262,0.7501150116642621
"The international space station, the U.S.-led successor 
to Russia's beleaguered Mir, involves 16 nations and is due to be 
completed by 2004.",201.48000000000002,0.004196611042073212,85,-0.12415338526597865,0.004008162162175597,0.7521321562415862
"It will consist of more than 100 elements that 
will take 45 assembly flights to complete.",26.68,0.0025187407452890317,41,-0.022927327996766687,0.003632105666669678,0.7168592337078233
"Russia's crucial participation 
has been hampered by the country's financial problems.",5.5200000000000005,0.0015369791977400162,56,-0.009017421649300193,0.003160745722667535,0.731165419556268
"The launch 
of the first segment was postponed repeatedly, mainly because the 
chronically broke Russian space agency couldn't afford to complete 
another part of the station that is to go up later.",255.76000000000002,0.004288826033330641,90,-0.0879491826680213,0.003987416295185163,0.7488976194250032
"Zarya is to fly 
alone for two weeks before a rendezvous with the American space shuttle 
Endeavor, which is to be launched Dec. 3 carrying the Unity connecting 
module.",177.56,0.0062963584856381314,83,0.17713869035371704,0.0039200402148478405,0.76226247180572
"The space station will not be inhabitable until at least early 
2000, following the launch of a Russian crew module which is set to 
blast off next July or August.",286.12,0.005966508030979981,73,-0.06709107350524429,0.003908167788400842,0.7590466269586806
"The space station is expected to cost 
at least dlrs 40 billion, with the United States planning to pay dlrs 
24 billion.",212.52,0.002701505905767204,67,-0.07030486372353406,0.0035775215680863676,0.7631236456085284
"It will serve as an orbital home for visiting astronauts 
and cosmonauts for at least 15 years.",25.76,0.0033346648461481743,45,-0.0487440510220633,0.003685310751566402,0.7355173693019141
"Russia has repeatedly failed 
to meet deadlines for constructing the crew module, putting the whole 
project behind schedule.",75.44,0.002745411486937487,69,-0.024377416042418065,0.003887123141585072,0.746996339839404
"Having lost hope of getting promised government 
funds, the Russian space agency has sold research time on the station 
to NASA for dlrs 60 million to complete the segment.",233.68,0.003959374817377951,102,-0.10677617425591253,0.003975822415911782,0.7676052857061278
"Russia rents 
the Baikonur launching pad from Kazakstan. 
 
",2.7600000000000002,0.002602887351334177,36,-0.025003976720259655,0.003004406527262916,0.7159714491933588
"The first part of the international space station was smoothly orbiting 
Earth on Friday after a faultless launch that marked the start of 
a new age in space exploration and colonization.",351.44,0.004307613611034691,108,-0.08807851250773152,0.003968755298521486,0.7643406947945706
"A Russian Proton 
booster rocket carried the module into its initial orbit 200 kilometers 
(125 miles) above the Earth and the unit was operating as planned, 
officials said.",99.36,0.004887934499253106,96,-0.0026084190104795355,0.003823089724853264,0.41202405567856815
"Russia's Zarya, or Sunrise, module is to fly alone 
for two weeks before a rendezvous with the American space shuttle 
Endeavour, which is to be launched Dec. 3 carrying the Unity connecting 
module.",218.96,0.00803560594390753,104,0.18253750580849035,0.003759369159072531,0.7681859763102614
"Space officials from 16 nations taking part in the project 
cheered as the rocket soared into the cloudy sky above the central 
Asian steppe from the Baikonur launch pad Friday _ a year later than 
planned.",134.32,0.004978872819352716,109,-0.07721081207755036,0.003955205174432845,0.5584358641304742
"``During the, pickup 4th pvs 
 
Russian space officials gave the first module of the international 
space station a routine tweak Saturday to push it into higher orbit, 
and convened a meeting on Earth to map out its future.",362.48,0.0035851333917901046,125,-0.062427861669058574,0.004048235756031214,0.7731813047714233
"Flight controllers 
fired one of the module's two maneuvering engines to raise it to an 
orbit about 230 kilometers (157 miles) in space, the station's public 
affairs office said.",234.60000000000002,0.004113366420849927,99,-0.01889484586559917,0.003841829343257673,0.7672812963747715
"Russian Space Agency general director Yuri Koptev 
told reporters the maneuver was carried out ``with great accuracy,'' 
and the 24-ton core module was cruising through space without any 
problems.",144.44,0.003683139074500173,115,-0.04528222387136419,0.003962339051454761,0.7716317768992186
"The module, called Zarya, or Sunrise, lifted off Friday 
from the Baikonur launchpad in Kazakstan into an initial orbit 200 
kilometers (125 miles) above Earth.",75.44,0.005416898809528088,94,0.023587624223525974,0.003543349223755492,0.7634641324362484
"Zarya is to serve as a space tugboat 
in the early stages of the international project, providing propulsion, 
power and communications.",177.56,0.004427384666048883,87,-0.04002099795383305,0.003934758577725351,0.7556435181016639
"It will fly alone for two weeks before a 
rendezvous with the American space shuttle Endeavour, which is to 
be launched Dec. 3 carrying the Unity connecting module.",177.56,0.006110899981312816,79,0.17285565817918774,0.003925439971615192,0.7596041569873057
"The international 
space station is a U.S.-led successor to Russia's Mir space station, 
and is being heralded by space officials as the vehicle for unprecedented 
international cooperation in space in the 21st century.",575.9200000000001,0.006919415291161112,137,-0.14521940215990695,0.003953397574837947,0.7012021780717689
"The heads 
of the space agencies of the United States, Russia, Japan and Canada, 
along with the European Space Agency, met in Moscow on Saturday to 
discuss the project, the Interfax news agency reported.",135.24,0.005437284770754573,119,-0.0882039023712254,0.003710692355719433,0.7706922125797582
"The space 
agency heads agreed on a schedule for future meetings and on holding 
a scientific conference on the project somewhere in Europe, at an 
unspecified date.",149.96,0.0024461930475171614,93,-0.04751640690107406,0.003868230591978319,0.7626861054869561
"Also Saturday, the head of Russia's Mission Control, 
Vladimir Lobachev, was quoted as saying that Russia would take the 
lead role in managing the international space station during its first 
five years.",204.24,0.004920902784234881,103,-0.08440051544545475,0.003988995169276343,0.4496146870509723
"Previously, space officials have said the station would 
be jointly controlled from Moscow and Houston, with the U.S. space 
agency NASA taking a lead role.",282.44,0.0048894248195296645,84,-0.09813900609047581,0.0039901608685048795,0.7495048230961947
"According to Interfax, Lobachev said 
it made sense for Russia to control the project because the Russian-built 
Zarya and a Russian-built service module would perform most of the 
life support and navigational functions for the station's first five 
years.",166.52,0.005042322415264532,138,-0.03368463627095644,0.0040634330916610875,0.5857962832940581
"``Furthermore, Russian engineers are more experienced in this 
job and NASA officials are aware of this,'' he said.",10.120000000000001,0.0033320149325331556,45,-0.0316822077877982,0.003668673921755604,0.7310950552389324
"The space station 
is expected to cost at least dlrs 40 billion, of which the United 
States is expected to pay dlrs 24 billion.",211.60000000000002,0.0025762003759848403,69,-0.06823325415017663,0.0035534429113790998,0.7633157498480357
"Russia's financing problems 
delayed the initial launch by a year, and some critics have said the 
station amounts to an expensive way for NASA to keep Russia's beleaguered 
space program alive.",243.8,0.004994699570310154,110,-0.08489988792263017,0.003962723819861773,0.7647182277278703
"The station will serve as an orbital home for 
visiting astronauts and cosmonauts for at least 15 years. 
 
",94.76,0.003758596085844979,52,-0.06863008368339403,0.0037689927977674178,0.7413458858168781
"Endeavour and its astronauts closed in Sunday to capture the first 
piece of the international space station, the Russian-made Zarya control 
module that had to be connected to the Unity chamber aboard the shuttle. 
",299.92,0.011837409191369275,128,0.06882900251206425,0.004051115567298736,0.6581362715887703
"Stacking the two giant cylinders 240 miles above the Earth was considered 
the most difficult part of the mission.",42.32,0.002829299961342111,58,0.006513099414156222,0.0038662257781507934,0.7452510837129941
"The job fell to Nancy Currie, 
the shuttle crane operator who had deftly hoisted and repositioned 
Unity in the cargo bay on Saturday.",48.760000000000005,0.002270122149844829,82,0.04998113733738462,0.0037119701418514327,0.7576203735136309
"The two station pieces are so 
big _ 77 feet from the tip of one to the tip of the other with a combined 
mass of 70,000 pounds _ that Currie and her crewmates were going to 
have to rely on a computerized vision system and camera views, rather 
than direct line of sight.",128.8,0.0026503303350381424,115,0.022351158670169027,0.0038739121503938503,0.7760133158742027
"Such a ``blind'' docking had never been 
attempted before.",11.040000000000001,0.0019316098786324285,19,0.02191582281453633,0.0032011891294432817,0.6647977244084393
"Mission Control gave the astronauts plenty of time 
for the tasks.",16.560000000000002,0.004174974795910848,41,-0.0021038905156383642,0.003910974097420982,0.7217708437263974
"``The main thing I've tried to do for the last two 
years working on this flight is make sure we have time.",51.52,0.006876563461971049,31,-0.015728272243766467,0.003960496539750643,0.3847691914973069
"We have margin 
on everything,'' said flight director Bob Castle.",17.48,0.0015543073637486967,29,-0.0017215455442756448,0.0033809953169083398,0.7089597673864789
"Before beginning 
their final approach to Zarya _ Russian for Sunrise _ the shuttle's 
six astronauts had to steer clear of a chunk of a rocket launched 
last month from California.",65.32000000000001,0.0032954370990700066,95,0.04140206871844163,0.003987851372939637,0.7652360212156539
"Mission Control ordered the pilots to 
fire the shuttle thrusters to put an extra three miles between Endeavour 
and the space junk, putting Endeavour a total of five miles from the 
orbiting debris.",151.8,0.006007734692434589,105,0.045059995689702245,0.0038913199202446707,0.7672156377890379
"The smaller gap would have been ``probably a little 
too close for comfort,'' Mission Control said.",14.72,0.0028961855271000835,34,-0.008214221914977516,0.003820844965766166,0.7104827212149386
"The bigger worry, by 
far, was over Endeavour's pursuit and capture of Zarya, and its coupling 
with Unity.",17.48,0.003900171582078016,47,0.17521546164260002,0.0036591829313641785,0.7359777802593747
"The shuttle's 50-foot robot arm had never before been 
assigned to handle an object as massive as the 44,000-pound Zarya, 
a power and propulsion module that was launched from Kazakhstan on 
Nov. 20.",117.76,0.004613386149548172,105,0.10797677720957513,0.003943238808116061,0.7729453497676861
"It will provide all the necessary electricity and steering 
for the fledgling space station until a permanent control module can 
be launched next summer.",255.76000000000002,0.003288167564956306,81,-0.07417190604627123,0.003911020169609289,0.7524780124775399
"The 36-foot, 25,000-pound Unity will serve 
as a connecting passageway, or vestibule, for future modules.",23.92,0.005215614699119061,66,0.12234890171308932,0.0037293872604552717,0.7547668513321164
"In case 
Zarya and Unity could not be connected with the robot arm, two spacewalking 
astronauts would have to manually fit them together.",33.120000000000005,0.005359917805987603,58,0.1430071901891287,0.003464878255949887,0.747534611884963
"The astronauts 
would be going out anyway Monday to attach electrical connectors and 
cables between the two components.",13.8,0.0018527796582539285,54,0.0012222004271979588,0.0033561513452584108,0.7317937182863112
"In all, three spacewalks were planned 
for Endeavour's 12-day flight.",17.48,0.006821385271817484,34,0.05023107258203029,0.0038509672638519146,0.6329465904181822
"NASA estimates 43 more launches and 
159 more spacewalks will be needed after this mission to assemble 
the entire orbiting complex.",36.800000000000004,0.003694545792574031,69,-0.00501753031937922,0.003828106098095126,0.7565623915274746
"Once completed, the 16-nation space station 
will have a mass of 1 million pounds, be longer than a football field, 
and house up to seven astronauts and cosmonauts. 
 
",198.72,0.005623345807335421,86,-0.1106986350506885,0.003996719721797781,0.7608443269025641
"Endeavour's astronauts connected the first two building blocks of 
the international space station on Sunday, creating a seven-story 
tower in the shuttle cargo bay.",231.84,0.003957952951912587,107,-0.01377614897549131,0.004017142553098838,0.7674695546695389
"It was the first time that the Russian-built 
Zarya control module and the made-in-America Unity chamber had ever 
touched.",82.8,0.004573827022753718,67,0.07255295052285163,0.003934535918825471,0.7457149188268295
"It looked to be a perfect and, hopefully, long-lasting fit. 
",10.120000000000001,0.0027148847229609154,23,-0.0014220031804844137,0.003659835457389464,0.6891870461867035
"``We have capture of Zarya,'' commander Robert Cabana announced the 
two pieces came together.",11.96,0.0036540835549452133,46,0.06480340011902448,0.0031673002080052186,0.7277652659500691
"``Congratulations to the crew of the good 
ship Endeavour,'' replied Mission Control.",12.88,0.003267738088306558,54,0.03130271620086044,0.0036693489052824994,0.5839116237781966
``That's terrific.'',1.84,0.0038938053097345134,8,-0.0014866359520974571,0.0017119501505048773,0.5327053060441446
"The 
240-mile-high construction job began two hours earlier with Nancy 
Currie's capture of Zarya (Russian for Sunrise) using the shuttle 
robot arm.",64.4,0.005771913585579023,93,0.09270042801695139,0.004004833191223757,0.7687800775140755
"``We're halfway home,'' Cabana said.",7.36,0.002561658995214985,17,0.006444354142522755,0.0027633548115462464,0.6506166246984639
"Then came the hard 
part: stacking the two giant cylinders in the cargo bay.",34.96,0.0027618172191861494,34,-0.0022982730116031086,0.003564362814785037,0.7226439860256505
"The two station 
pieces are so big _",76.36,0.0029241851950824365,15,-0.01451538460427926,0.0036010880134927444,0.6379831208648645
"77 feet from the tip of one to the tip of the 
other with a combined mass of 70,000 pounds _ that Currie and her 
crewmates had to rely on a computerized vision system and camera views, 
rather than direct line of sight.",52.440000000000005,0.002478888928121879,100,0.02736820299922838,0.0037996551593132448,0.7730257983656608
"This was the first time such a ``blind'' 
docking had ever been attempted.",24.84,0.003270466945278934,23,0.02128410417673064,0.0036525873218799148,0.6911158635898826
"Currie positioned the solar-winged 
Zarya, still on the end of the shuttle robot arm, several inches directly 
above Unity.",47.84,0.003119346847688777,64,0.1295948424352566,0.0038310961804334897,0.7563600816694267
"It was slow going; she wanted and needed perfect alignment. 
",8.280000000000001,0.002459478358271702,28,-0.001086570825175804,0.0034891706419413965,0.7051562438013503
"Once she was sure she had it, Cabana fired Endeavour's thrusters, 
and the brief burst raised the shuttle and thereby Unity enough for 
the docking mechanisms on the two station components to snap together. 
",105.80000000000001,0.003854520001974025,86,0.055610862798601356,0.0035783779518187135,0.7574018395973866
The historical moment occurred above the South Pacific.,4.6000000000000005,0.0021660816285396273,33,-0.0009080486107670503,0.0033033950561004387,0.7084751114541281
"The union 
_ intended to last the station's 15-year or more lifetime _ set the 
stage for a spacewalk by two astronauts on Monday to attach electrical 
connectors and cables between the two components.",123.28,0.0036847461094208804,104,-0.03641864669630207,0.004026481460112954,0.7666354410747938
"Mission Control 
thought Sunday's work might take hours longer than planned and gave 
the six astronauts plenty of time for the tasks.",33.120000000000005,0.0051704399617127535,68,-0.006560778756752162,0.004026194091297172,0.7536066003315925
"But everything occurred 
more or less when and how it was supposed to, aside from a piece of 
space junk that strayed too close.",117.76,0.004184829034146168,36,-0.032170549597366475,0.0034790142338297176,0.7294486664668469
"Before beginning their final approach 
to Zarya, the six astronauts had to steer clear of a chunk of a rocket 
launched last month from California.",42.32,0.0032156649457466026,74,0.030444195617914407,0.00399648486894436,0.7575894574970157
"Mission Control ordered the pilots 
to fire the shuttle thrusters to put an extra three miles between 
Endeavour and the space junk, putting Endeavour a total of five miles 
from the orbiting debris.",151.8,0.006007734692434589,105,0.045059995689702245,0.0038913199202446707,0.7672156377890379
"The smaller gap would have been ``probably 
a little too close for comfort,'' Mission Control said.",14.72,0.0028961855271000835,34,-0.008214221914977516,0.003820844965766166,0.7104827212149386
"The bigger 
worry, by far, was over Endeavour's pursuit and capture of Zarya, 
and its coupling with Unity.",17.48,0.003900171582078016,47,0.17521546164260002,0.0036591829313641785,0.7359777802593747
"The shuttle's 50-foot robot arm had never 
before handled an object as massive as the 41-foot, 44,000-pound Zarya, 
a power and propulsion module that was launched from Kazakstan on 
Nov. 20.",115.0,0.005787752260132755,105,0.11820570990059032,0.003880216301943292,0.7742983276334482
"It will provide all of the necessary electricity and steering 
for the fledgling space station until a permanent control module can 
be launched next summer.",255.76000000000002,0.003288167564956306,81,-0.07417190604627123,0.003911020169609289,0.7524780124775399
"Minutes after Zarya's capture, Cabana called 
down that two antennas on the module were still undeployed as Russian 
flight controllers had feared.",70.84,0.0036541601261958706,80,0.025297269488884607,0.0037296151711926706,0.7475202931464124
"The antennas must be fully deployed 
in order for Zarya's manual docking system to work; that system won't 
be needed before next summer, officials said.",56.120000000000005,0.003721947321706719,76,-0.0029183558131237,0.0038640720668201224,0.7508005824106093
"The only other problem 
was with a Zarya battery; the astronauts took up a replacement part. 
",26.68,0.003656318646727214,43,0.02898196578870267,0.0036090168790334724,0.7018418176624226
"The 36-foot, 25,000-pound Unity, the first American-made component, 
will serve as a connecting passageway, or vestibule, for future modules. 
",32.2,0.00484508785349846,88,0.13172326993753647,0.003833440250351431,0.7633834239747727
"It was crucial that Zarya and Unity be joined; if they could not be 
connected with the robot arm, NASA would have sent out two spacewalking 
astronauts to manually fit them together.",35.88,0.00540810108290722,71,0.11986029657087639,0.0036259086898002718,0.7554629841052244
"In all, three spacewalks 
are planned for Endeavour's 12-day flight, not only to hook up electrical 
connections between the two modules but to install handrails and other 
tools for future crews.",40.480000000000004,0.004049398717724859,93,0.05713701632258826,0.003971668578791479,0.7620573661691235
"The joined modules will be released from Endeavour 
once all of the work is completed.",11.96,0.0046502302448528585,38,0.03977297395271014,0.003773578907714446,0.6957021370490315
"NASA estimates 43 more launches 
and 159 more spacewalks will be needed after this mission to assemble 
the entire orbiting complex.",36.800000000000004,0.003694545792574031,69,-0.00501753031937922,0.003828106098095126,0.7565623915274746
"Once completed, the 16-nation space station 
will have a mass of 1 million pounds, be longer than a football field, 
and house up to seven astronauts and cosmonauts. 
 
",198.72,0.005623345807335421,86,-0.1106986350506885,0.003996719721797781,0.7608443269025641
"Endeavour's astronauts connected the first two building blocks of 
the international space station on Sunday, creating a seven-story 
tower in the shuttle cargo bay.",231.84,0.003957952951912587,107,-0.01377614897549131,0.004017142553098838,0.7674695546695389
"It was the first time that the Russian-built 
Zarya control module and the made-in-America Unity chamber had ever 
touched.",82.8,0.004573827022753718,67,0.07255295052285163,0.003934535918825471,0.7457149188268295
"It looked to be a perfect and, hopefully, long-lasting fit. 
",10.120000000000001,0.0027148847229609154,23,-0.0014220031804844137,0.003659835457389464,0.6891870461867035
"``We have capture of Zarya,'' commander Robert Cabana announced the 
moment the two pieces came together.",14.72,0.0048639471299359565,52,0.06135208937731313,0.0033398298550268517,0.7365490002464699
"``Congratulations to the crew 
of the good ship Endeavour,'' replied Mission Control.",12.88,0.003267738088306558,54,0.03130271620086044,0.0036693489052824994,0.5839116237781966
``That's terrific.'',1.84,0.0038938053097345134,8,-0.0014866359520974571,0.0017119501505048773,0.5327053060441446
"
",0.0,0.0038938053097345134,0,0.0,0.00055962708335977,0.26666666666666666
"The 240-mile-high construction job began two hours earlier with Nancy 
Currie's capture of Zarya (Russian for Sunrise) using the shuttle 
robot arm.",64.4,0.005771913585579023,93,0.09270042801695139,0.004004833191223757,0.7687800775140755
"``We're halfway home,'' Cabana said.",7.36,0.002561658995214985,17,0.006444354142522755,0.0027633548115462464,0.6506166246984639
"Then came the hard 
part: stacking the two giant cylinders in the cargo bay.",34.96,0.0027618172191861494,34,-0.0022982730116031086,0.003564362814785037,0.7226439860256505
"The two station 
pieces are so big _",76.36,0.0029241851950824365,15,-0.01451538460427926,0.0036010880134927444,0.6379831208648645
