Sent,Tm,Lex,Luhn,Lsa,Tr,LDA
"The English-language 
Egyptian Gazette said in an editorial on Sunday that ``the Syrians, 
understandably, harbor the belief that Turkey is being manipulated 
by its new-found ally, Israel, to pounce,'' with the dispute over 
Kurdish rebels being a pretext.",41.4,0.004184788534834706,144,-0.04810128278646769,0.005203434734265814,0.772358551396664
"Israel, for its part, said it does 
not want to become involved in any military confrontation between 
Syria and Turkey.",48.760000000000005,0.007621607264581104,49,0.008601788433940613,0.005168558488237436,0.48917005823088044
"``We have no part in this tension,'' Israeli Prime 
Minister Benjamin Netanyahu told reporters in Jerusalem on Sunday. 
",29.44,0.004986872977989168,75,-0.14224478108697444,0.004812913356217489,0.7487281434450661
"``We have taken steps to reassure Syria.'' 
 
",3.68,0.0035325302617711628,17,0.10823046075408176,0.004723367580586068,0.6515364683753352
"Egyptian President Hosni Mubarak met here Sunday with Syrian President 
Hafez Assad to try to defuse growing tension between Syria and Turkey. 
",23.0,0.006063893553447736,92,-0.16640692726097017,0.004884232829287817,0.7642689036220374
"Mubarak left after the two-hour meeting without speaking to reporters. 
",3.68,0.002961175123583304,40,-0.06034043524730897,0.0046863269879207905,0.7184248069449812
"Egyptian Foreign Minister Amr Moussa said before their departure that 
Mubarak ``backs dialogue for solving disputes and not military power 
and threats.''",35.88,0.005869526686769534,91,-0.10601022050866539,0.005058367547223006,0.7535562117170507
"Egypt's Middle East News Agency quoted Moussa as saying 
that Arab support for Syria should not be read in Ankara as animosity 
toward Turkey.",13.8,0.004667748649368531,78,-0.006112922610468914,0.00517674557317604,0.7606036738846151
"The agency also quoted Syrian Foreign Minister Farouq 
al-Sharaa as saying that Egypt and Syria ``agreed on the graveness 
of the situation and that it should be dealt with diplomatically and 
not through confrontation or threats.''",27.6,0.005672008886203256,117,-0.06857422150464729,0.005093767639152698,0.7691459399571595
"Al-Sharaa said he hoped Mubarak's 
trip to Turkey would achieve results.",7.36,0.004691493439120651,43,-0.07146504579615737,0.004935503740359325,0.7367090861971417
"Turkey's Foreign Ministry said 
Mubarak was expected in Ankara, possibly on Monday.",1.84,0.004896404362444234,55,-0.06208929210068684,0.004990271070960255,0.7364606846211692
"The talks in Damascus 
came as Turkey has massed forces near the border with Syria after 
threatening to eradicate Kurdish rebel bases in the neighboring country. 
",65.32000000000001,0.008804605609701362,90,0.019346253933896003,0.005177819588620284,0.7574754609830304
"In a show of force on Friday, Turkish jets buzzed the Syrian frontier, 
a Turkish daily reported.",21.16,0.0060785891834793,61,-0.05481040802037414,0.004907012057537083,0.7495623048689373
"Mubarak had made an unannounced trip to 
Riyadh on Saturday to get backing from King Fahd of Saudi Arabia for 
his mediation efforts.",14.72,0.00355060427814035,78,-0.05916417510241832,0.004709246139981236,0.756367167888119
"Egypt, the Arab world's largest country with 
60 million people, frequently tries to mediate Arab and Muslim disputes. 
",34.96,0.003555137171325281,75,-0.018392900020735636,0.004949798764967292,0.760130165345026
"``We have to stop the tension and contain it, and military threats 
should stop,'' Mubarak told Egyptian reporters on Saturday.",58.88,0.006515517828176885,64,-0.12266232579316994,0.005110472343241418,0.7444483701311464
"``I am 
ready to exert every effort in this direction in Damascus and Ankara.'' 
",14.72,0.004380312614689957,39,-0.019304750170630585,0.004777664028454841,0.7183318583267995
"Moussa said Mubarak had consulted by phone on Saturday with Assad 
and also conveyed a message to Turkish President Suleyman Demirel 
through Turkey's ambassador to Egypt, Yasser Yakis.",6.44,0.004760255493093042,115,-0.12264343969465875,0.004480510296031548,0.7645657507736696
"Turkey long has 
accused Syria of sheltering Kurdish rebels, who have been fighting 
since 1984 for more autonomy for the Kurdish population in southeastern 
Turkey.",26.68,0.007636893027977736,92,0.04611832379922657,0.004815105461122505,0.7608143404678607
Syria denies sheltering Kurdish fighters.,0.0,0.004930436843626182,30,0.14811268832756777,0.004635046766138036,0.44130567276313687
"Late last week, 
Turkey sent 10,000 troops into northern Iraq to hit bases that Turkish 
Kurds use for their uprising.",13.8,0.0029748692210641854,61,-0.02785130059144802,0.00492057845710975,0.758885489015503
"For its part, Syria has accused Turkey 
of forming military alliances with Israel that threaten Arab security 
and undermine Syria's bargaining position in peace talks with the 
Jewish state.",71.76,0.006990628411458112,119,0.0635173271755108,0.005253635201561634,0.7707050943256685
"Damascus also accuses Turkey of building a series of 
dams on the Euphrates River that threaten to reduce Syria's water 
supply.",29.44,0.0032799794262220335,82,0.03799924333714553,0.004613353839423365,0.761214133506487
"Editorials in the Arab world called on both sides to show 
restraint.",14.72,0.005388731142379664,39,-0.02480678479141753,0.004739148937433721,0.6892393103354295
"In Baghdad, the newspaper Babil, published by Iraqi leader 
Saddam Hussein's son Odai, reported the Turkish incursion into Iraq. 
",12.88,0.0033416186839661226,86,-0.016512701517851086,0.004533917150155187,0.762422938394275
"``The region cannot bear another conflict nor an increase in the present 
tensions,'' Babil said in an editorial.",25.76,0.0034701338135823176,54,-0.02685539762582825,0.004617968387035922,0.7362870140435281
"``The Turkish buildup does 
not serve anybody as much as it will harm Turkey and Syria and other 
parties in the region.''",18.400000000000002,0.004740339174374681,45,0.003984895117844085,0.005081848583949909,0.7328028205942126
"The English-language Egyptian Gazette said 
in an editorial on Sunday that ``the Syrians, understandably, harbor 
the belief that Turkey is being manipulated by its new-found ally, 
Israel, to pounce,'' with the dispute over Kurdish rebels being a 
pretext.",41.4,0.004184788534834706,144,-0.04810128278646769,0.005203434734265814,0.772358551396664
"Israel, for its part, said it does not want to become involved 
in any military confrontation between Syria and Turkey.",48.760000000000005,0.007621607264581104,49,0.008601788433940613,0.005168558488237436,0.48917005823088044
"``We have 
no part in this tension,'' Israeli Prime Minister Benjamin Netanyahu 
told reporters in Jerusalem on Sunday.",29.44,0.004986872977989168,75,-0.14224478108697444,0.004812913356217489,0.7487281434450661
"``We have taken steps to reassure 
Syria.'' 
 
",3.68,0.0035325302617711628,17,0.10823046075408176,0.004723367580586068,0.6515364683753352
"As Turkey kept up warlike rhetoric against Damascus, Egypt on Sunday 
began shuttle democracy between the two neighbors to avoid a military 
confrontation over Turkish Kurdish bases in Syria.",48.760000000000005,0.007166948993437553,119,-0.035478284188227925,0.0052883910232569995,0.7670017810871833
"Turkish President 
Suleyman Demirel said that Turkey was in a position of self-defense 
and had suffered for many years from Damascus' sheltering of the autonomy-seeking 
rebels.",6.44,0.006287263271070604,100,-0.06680615950654029,0.005140546140160581,0.5283773269991846
"Some 10,000 Turkish troops were deployed this week on the 
Turkish-Syrian border, news reports said.",33.120000000000005,0.007748756993133014,57,-0.048275562937257314,0.004978635064574551,0.7525665143741525
"Damascus denies that it 
is supporting the rebels, who wage cross-border raids from camps in 
Iraq, Iran and Syria.",3.68,0.008128675041449656,61,0.07314341139210272,0.005163682464871171,0.44810042392393457
"``This situation is serious,'' Demirel said. 
",3.68,0.003247301017026064,16,-0.044150354211408116,0.003813683616207419,0.6180934225382734
"``I am not only warning Syria, I am warning the world.",9.200000000000001,0.004285261343380046,18,-0.00508003555414737,0.0046945424682226355,0.6848176827146977
"This cannot 
continue.''",4.6000000000000005,0.0013975975581168216,8,-0.035315605770969385,0.0042495441886152676,0.5329388855446869
"He did not elaborate and it was unclear whether Demirel 
was warning of a possible military confrontation.",41.4,0.0034754460212873053,48,-0.04188803354045065,0.00467122670399096,0.7217119876417905
"But several military 
and civilian leaders here have said that if diplomacy fails, the military 
would be charged with solving the issue.",59.800000000000004,0.003596092297535712,59,-0.0025352313022934552,0.004923581772387806,0.7425060909672424
"``Our patience has run out. 
",4.6000000000000005,0.0021280214347337875,11,0.004934485790567809,0.0036487171403381496,0.621634409071061
"We are determined to take all necessary measures if we don't see any 
response to our goodwill,'' the commander of Turkish land forces, 
Gen. Atilla Ates, said last week.",10.120000000000001,0.0023411136543407085,73,-0.019649425654145007,0.004867832993994312,0.7577053773945976
"Milliyet daily speculated Sunday 
that Turkey could stage pinpoint attacks in the Syrian-controlled 
Bekaa valley of Lebanon, where Turkey says the rebels have bases. 
",21.16,0.006783447257210454,101,-0.0426296298931491,0.0051065276483409595,0.7657059063433441
Another report claimed the Turkish army had been put on alert.,14.72,0.0033394994602961373,30,-0.01642312111036457,0.004874005751119279,0.7091614265730871
"But 
Defense Minister Ismet Sezgin insisted Sunday that war was the last 
resort.",4.6000000000000005,0.002960619942123439,47,-0.03924288190821501,0.004541133678748293,0.5498885225487478
"``I don't believe it will come to that,'' he said.",1.84,0.005057471264367816,0,0.0,0.0007276932298982275,0.26666666666666666
"The war 
in Turkey's southeast waged by rebels seeking autonomy for the country's 
large Kurdish minority, has killed some 37,000 people since 1984. 
",38.64,0.0033933239457144145,86,-0.005416087732892077,0.004694547904270706,0.7664280639463783
"In an attempt to the ease tension that many fear may spill over into 
the entire Middle East, Egyptian President Hosni Mubarak met with 
his Syrian counterpart Hafez Assad in Damascus.",33.120000000000005,0.004549340829905533,111,-0.12047161204210578,0.004987331891027528,0.7697873459269923
"Egypt's Middle East 
News Agency quoted Syrian Foreign Minister Farouq al-Sharaa as saying 
that Egypt and Syria ``agreed on the graveness of the situation and 
that it should be dealt with diplomatically and not through confrontation 
or threats.''",22.080000000000002,0.005926694080795976,137,-0.0673250548764463,0.005153172503211942,0.6267074171004516
"Al-Sharaa said he hoped Mubarak's trip to Turkey this 
week would be fruitful.",12.88,0.004937783932228637,42,-0.07462875965902636,0.004795551510398422,0.7360360660404317
"Jordan, which cautioned Syria and Turkey to 
take into consideration the higher interests of the region, offered 
to mediate.",14.72,0.00253307254078033,67,0.01302064458973936,0.004998137139789544,0.7362570361653086
"Fueling tension between the two countries are Turkey and 
Israel's expanding military and diplomatic ties.",53.36,0.00588574608101457,57,-0.03533011771653067,0.005106606875968003,0.7384352646204692
"Syria claims the 
ties are a threat to the Arab world, and on Saturday, Damascus again 
accused Turkey of plotting with Israel to undermine Syria.",23.0,0.009606599839190579,80,0.012368148547389265,0.005206318802512428,0.5957776783461817
"``We have 
no part in this tension,'' Israeli Prime Minister Benjamin Netanyahu 
said Sunday.",29.44,0.004754463082578077,54,-0.12441393736233704,0.004762289308377569,0.7273309140098955
``We have taken steps to reassure Syria.'',3.68,0.0035325302617711628,17,0.10823046075408176,0.004723367580586068,0.6515364683753352
"Israel has 
also instructed its army to limit military maneuvers along its border 
with Syria to avoid giving any impression that Israel is poised to 
act.",57.04,0.004597085051926882,83,0.018255935245049378,0.005005023297109787,0.759245734958139
"On Sunday, the Arab League called on Turkey to end its military 
cooperation with Israel.",30.360000000000003,0.007237078633978886,54,-0.037193688992396515,0.005244002565742198,0.3873141342062407
"Syria and Turkey have a long history of disagreements. 
",5.5200000000000005,0.0019851978385670493,34,0.032572203661900494,0.004965228129431108,0.5319132788103719
"Damascus is concerned by Ankara's plans to build dams on the Euphrates 
River, a key source of water for Syria, while Turkey accuses Syria 
of having aspirations over a Turkish border province, Hatay, which 
has a sizable Arab population. 
 
",37.72,0.007411252229211641,143,0.03316700609792757,0.004967591879847825,0.5023539363568361
"Iran has offered to mediate between Syria and Turkey in the deepening 
dispute over Kurdish rebel bases and plans to dispatch envoys to the 
two countries, the Tehran Times reported Monday.",49.68,0.0058954928579073,106,0.008023361424418717,0.005264406660200168,0.7695170619091175
"Egypt already has 
launched a mediation effort to try to prevent a military confrontation 
over Turkish allegations that Syria is harboring Turkish Kurdish rebels. 
",57.04,0.010519595377720797,101,0.04335634948008304,0.00515266631179655,0.6666184881189678
"Egyptian President Hosni Mubarak held talks Sunday with Syrian President 
Hafez Assad in Damascus and was expected to visit Turkey later this 
week.",8.280000000000001,0.005790849017116543,97,-0.17773904480916172,0.004897754064236664,0.7668906786849651
"Iranian Foreign Minister Kamal Kharrazi made the offer of mediation 
in a telephone conversation with his Syrian counterpart, Farouk al-Sharaa, 
on Sunday, said the paper, which is close to the Foreign Ministry. 
",23.92,0.004300395865909851,137,-0.0785754063770349,0.004817574630863007,0.7735023956522014
It did not say when Iran planned to send its emissaries.,1.84,0.002244980973314535,20,0.011152309530719978,0.004633623924706896,0.6922793061938286
"Tensions 
between Turkey and Syria, Iran's closest Arab ally, have escalated 
in recent days.",8.280000000000001,0.007647489483089394,52,0.0050221374025553505,0.00516584676307578,0.7341697323807207
"Ankara has sent troops to its border with Syria, prompting 
fears of an attack.",28.52,0.004717902033153356,39,0.07025765144868287,0.005015175259977504,0.727828747485465
"There have been unconfirmed reports of Turkish 
jets violating Syria airspace near the border.",20.240000000000002,0.004788024209762404,53,0.015566243402220443,0.004740267749977999,0.7377902038243492
"Turkish President Suleyman 
Demirel warned Damascus on Sunday that Turkey would not allow its 
neighbor to continue sheltering Kurdish rebels.",14.72,0.009624457576854258,90,-0.13003555693259505,0.004992113782587125,0.7521864329085267
"Syria denies the allegation. 
",5.5200000000000005,0.003887957435958896,19,0.2744908205722074,0.004282464404674246,0.6632982828329823
"Turkey long has accused Syria of providing refuge to Kurdish rebels, 
who have been fighting since 1984 for more autonomy for the Kurdish 
population in southeastern Turkey.",28.52,0.007441914965011683,98,0.04423379720115501,0.004868167348212381,0.7642006084061456
"For its part, Syria has accused 
Turkey of forming military alliances with Israel that threaten Arab 
security and undermine Syria's bargaining position in peace talks 
with the Jewish state.",71.76,0.006990628411458112,119,0.0635173271755108,0.005253635201561634,0.7707050943256685
"Turkey's military alliance with Israel has 
been condemned by Iran.",36.800000000000004,0.005894663377990857,40,-0.010495770008852472,0.004967779746012827,0.7167282770615949
"Syria also has accused Turkey of threatening 
its supply of water by building dams on the Euphrates River. 
 
",16.560000000000002,0.003263404894766915,61,0.05221899485204047,0.004435567779594811,0.7506189918097578
"Iran has offered to mediate between Syria and Turkey in the deepening 
dispute over Kurdish rebel bases and will dispatch envoys to the two 
countries, the Tehran Times reported Monday.",49.68,0.00674692471470026,102,0.006690148573551255,0.005249692993214861,0.7676708322794079
"Egypt already has launched 
a mediation effort to try to prevent a military confrontation over 
Turkey's allegations that Syria is harboring Turkish Kurdish rebels. 
",57.04,0.009115517329628887,100,0.05289824095432808,0.005183361021903036,0.5906681923593002
"Egyptian President Hosni Mubarak held talks Sunday with Syrian President 
Hafez Assad in Damascus and was expected to visit Turkey later this 
week.",8.280000000000001,0.005790849017116543,97,-0.17773904480916172,0.004897754064236664,0.7668906786849651
"Iranian Foreign Minister Kamal Kharrazi made the mediation offer 
Sunday in a telephone conversation with his Syrian counterpart, Farouk 
al-Sharaa, said the paper, which is close to the Foreign Ministry. 
",23.92,0.004300395865909851,137,-0.0785754063770349,0.004817574611897246,0.7735023956522014
It did not say when Iran planned to send its emissaries.,1.84,0.002244980973314535,20,0.011152309530719978,0.004633623924706896,0.6922793061938286
"Tensions 
between Turkey and Syria, Iran's closest Arab ally, have escalated 
in recent days.",8.280000000000001,0.007647489483089394,52,0.0050221374025553505,0.005165846763075779,0.7341697323807207
"Ankara has sent troops to its border with Syria, prompting 
fears of an attack.",28.52,0.004717902033153356,39,0.07025765144868287,0.005015175259977504,0.727828747485465
"There have been unconfirmed reports of Turkish 
jets violating Syria airspace near the border.",20.240000000000002,0.004788024209762404,53,0.015566243402220443,0.004740267749977999,0.7377902038243492
"Turkish President Suleyman 
Demirel warned Damascus on Sunday that Turkey would not let its neighbor 
continue sheltering Kurdish rebels.",14.72,0.009624457576854258,90,-0.13003555693259505,0.004992113782587125,0.7521864329085267
Syria denies the allegation.,5.5200000000000005,0.003887957435958896,19,0.2744908205722074,0.004282464404674246,0.6632982828329823
"Turkey 
long has accused Syria of providing refuge to Kurdish rebels, who 
have been fighting since 1984 for more autonomy for the Kurdish population 
in southeastern Turkey.",28.52,0.007441914965011683,98,0.04423379720115501,0.004868167348212381,0.7642006084061456
"For its part, Syria has accused Turkey of 
forming military alliances with Israel that threaten Arab security 
and undermine Syria's bargaining position in peace talks with the 
Jewish state.",71.76,0.006990628411458112,119,0.0635173271755108,0.005253635201561634,0.7707050943256685
"Turkey's military alliance with Israel has been condemned 
by Iran.",36.800000000000004,0.005894663377990857,40,-0.010495770008852472,0.004967779746012827,0.7167282770615949
"Syria also has accused Turkey of threatening its supply of 
water by building dams on the Euphrates River.",16.560000000000002,0.003263404894766915,61,0.05221899485204047,0.004435567779594811,0.7506189918097578
"In Jordan, Crown Prince 
Hassan urged Demirel in a telephone call to ``exert all efforts to 
resolve the crisis without resorting to military confrontation,'' 
said Information Minister Nasser Judeh.",57.96,0.0052978659641987015,128,-0.03949587756205077,0.005026283443307369,0.770149907916044
"Judeh said Hassan, who is 
acting as regent in King Hussein's absence, also told Demirel that 
Jordan was ``ready to provide any assistance'' to help resolve the 
dispute. 
 
",26.68,0.003030792209383327,91,-0.03505169595147695,0.004860208805889239,0.76361425075872
"Lebanon on Monday denied it is harboring Kurdish rebels and blamed 
Israel for the rising tension between Syria and Turkey.",23.92,0.009218463514972687,68,0.07523056082363413,0.005236840695723642,0.7538035266721508
"President 
Elias Hrawi traveled to Damascus Monday for a summit meeting with 
President Hafez Assad to show Lebanon's support for Syria.",17.48,0.0052251371070536675,94,-0.08570409785319667,0.0048226644150622605,0.763319247700344
"Prime Minister 
Rafik Hariri said his country backs Syria in the dispute which was 
triggered Sunday when Turkish President Suleyman Demirel warned Damascus 
that his country would not allow its neighbor to continue sheltering 
Kurdish rebels.",57.04,0.011934430848345067,145,-0.12580441901205897,0.005161409161240471,0.7727472163237015
Syria denied the allegation.,5.5200000000000005,0.003887957435958896,19,0.2744908205722074,0.004282464404674246,0.6632982828329823
"Ankara has sent troops 
to its border with Syria, prompting fears of an attack.",28.52,0.004717902033153356,39,0.07025765144868287,0.005015175259977504,0.727828747485465
"The Turkish 
daily Milliyet speculated Sunday that Turkey could stage pinpoint 
attacks in the Syrian-controlled Bekaa Valley of eastern Lebanon, 
where Turkey says rebels of Abdullah Ocalan's Kurdish Workers Party, 
or PKK, maintain camps.",20.240000000000002,0.0057122213916510805,159,-0.041570765005568465,0.005112675158926715,0.7779354108761021
"Lebanese Foreign Minister Faris Bweiz said 
Monday there were no Kurdish rebels based in his country.",16.560000000000002,0.005995580413095529,62,-0.030159013842382572,0.004766077861217063,0.7473751079586444
"``The Turkish 
authorities fully know that measures had been taken in Syria and Lebanon 
more than a 1{ ago to stop the activities of any PKK member,'' Bweiz 
told a news conference.",22.080000000000002,0.003705102261217395,88,-0.024663804603861108,0.00522368599012997,0.7598101982799614
"``We stand by Syria's side, especially in 
its call for resolving disputes with Turkey in the framework of a 
peaceful dialogue,'' He said.",23.0,0.004630118391285825,63,-0.011262573550667457,0.00493545346874509,0.7295810439103979
"Ocalan in recent years was believed 
to shuttle between the Bekaa Valley and neighboring Syria.",9.200000000000001,0.0032104598413605742,54,0.009098716285552049,0.0049173937828309,0.7423565205984426
"Hariri 
said in an interview with An-Nahar daily that Turkey's military moves 
were the product of its newly forged military alliance with Israel. 
",80.04,0.003990889820283701,86,-0.028176650444825722,0.00507451995930779,0.7558994341066364
"``The Turkish threats are the first outcome of the Turkish-Israeli 
strategic alliance,'' Hariri was quoted as saying.",14.72,0.005470698660930087,63,-0.06880305719545457,0.005068820938108701,0.6594038682317132
"The Lebanese press 
also accused Israel of inflaming the tensions.",1.84,0.003173315730274051,39,-0.015639083572404497,0.004784069473477696,0.7177992914396039
"``It is brilliant Israeli 
intelligence versus absolute Turkish folly,'' wrote Talal Salman, 
publisher of the leftist newspaper As-Safir. 
 
",17.48,0.002556364349253156,103,-0.027597399587673557,0.004585375711199439,0.76387200153115
"Greece on Monday warned that mounting tension between Turkey and Syria 
could lead to ``tragic results'' if not dealt with in its early stages. 
",24.84,0.004806045035227429,69,-0.017651736401202437,0.005059086948673473,0.7563687285693124
"``Sources of tension are being created in our region,'' government 
spokesman Dimitris Reppas said.",33.120000000000005,0.005024928850825381,58,-0.02083097844805209,0.004421345858118278,0.7343726547092653
"``We will have to deal with these 
sources from their birth, because they may develop out of control 
and we will be led to tragic results.''",11.96,0.0024220117466287527,45,-0.011939936085625054,0.004473242812334463,0.7382495332099018
"Greece accused Turkey of undermining 
the whole region's stability through its stand-off with Syria over 
the alleged harboring of Kurdish rebels.",14.72,0.006600504566880276,83,0.027799767932956607,0.005078374957722186,0.7560477798987978
"``Sadly, the tone of certain 
countries is not constructive,'' Reppas said.",1.84,0.002007418825011996,34,-0.009951349229116509,0.003706658809109836,0.6994904713915441
"``Turkey in particular 
... repeatedly dynamites every effort'' for the creation of a climate 
of regional stability.",13.8,0.001988760719630766,63,-0.004176241797208116,0.004708331873525891,0.7339613896832712
"Turkish troops have reportedly massed on the 
frontier with Syria, while Ankara has indicated its readiness for 
cross-border raids to eradicate what it claims are guerrilla bases 
harboring Kurdish rebels.",17.48,0.00689804494378286,116,0.02275340740164132,0.005055060665175195,0.7677710088309082
Syria has denied the charge.,2.7600000000000002,0.003985943904017915,15,0.17171935999549748,0.004709508731241628,0.6613907612140171
