Sent,Tm,Lex,Luhn,Lsa,Tr,LDA
"Asked why he was not much raising the scandal 
directly, Hofmeister said: ``Don't murder somebody when they're in 
the process of committing suicide.",25.76,0.0017375895984042735,59,0.025292155101944713,0.0018600102206910855,0.7453539417354094
"There would be a danger if we went 
overboard.''",2.7600000000000002,0.0011043356963833517,15,0.0017064556422742177,0.0010913097711411817,0.614251852251571
"The best evidence of the discomfort of both Price and 
Mrs. Carson is that when asked in separate interviews whether they 
would want Clinton to campaign in their districts, both said it would 
be impossible at this late date for the White House to schedule a 
visit.",72.68,0.0030526275736073158,116,0.011909710039936516,0.0021523793439644865,0.770645337372244
What if there was a sudden schedule change?,6.44,0.0017100964462074175,20,0.0019485721269383535,0.0017787495408933102,0.6610527670600477
"Both paused, squirmed 
a bit and mustered answers that were hardly affirmative.",4.6000000000000005,0.0008003331392692759,39,0.006866564865194834,0.001541975147127443,0.7199242320398644
"``Given the 
president's popularity, I doubt it will hurt me,'' Mrs. Carson said. 
",38.64,0.0017032423493601439,37,0.009196684369954232,0.0018926906867524258,0.7167726031361329
And Price?,0.0,0.0013838551290520267,5,0.015595196442650422,0.0014195015837981655,0.5267864996092916
"``I don't think that would be such a good idea,'' he said. 
",7.36,0.0012247004438169738,8,0.002868571915523058,0.0019048012778299678,0.6215052451589678
"``I've never had a president campaign here, and I wouldn't want to 
start this time'' although he is eagerly welcoming Erskine Bowles, 
the president's chief of staff and a popular native son in North Carolina, 
to stump with him here this Sunday.)",144.44,0.0010038725176674452,111,0.01863283046108383,0.0021019072375973525,0.7707690511872151
"Making strategy for the stump 
is further complicated by anecdotal evidence that runs counter to 
Democratic fears and Republican hopes.",16.560000000000002,0.0016812570869709194,83,0.028882633451532125,0.0021303212607891617,0.7551650969587156
"In three days of campaign stops 
here in North Carolina and in Indianapolis, the scandal was rarely 
raised by any voter being courted by the candidates of either party. 
",122.36,0.0022108208924929763,82,0.0405425662593653,0.0021758046834308665,0.7523647949750866
"When a reporter asked about it, many voters said that as appalled 
as they were at Clinton's behavior, they had a hard time relating 
it to their decision on which way to vote in the congressional elections 
in five weeks.",74.52000000000001,0.0021357927556464634,87,0.03208482871180211,0.002187535709146218,0.42323884676852397
"As Hofmeister walked through the parking lot outside 
a gun and knife show at the Indiana National Guard Armory in Indianapolis 
last Sunday, Billy Derringer, a 57-year-old machinist who is retired 
on disability, called him over to express outrage about the millions 
of dollars that had been spent to investigate Clinton.",24.84,0.0011817153340377407,185,0.03144610371854884,0.0020896058171761545,0.7792258081839346
"``It's pathetic 
to spend all of our money,'' said Derringer, who identified himself 
as an independent.",11.040000000000001,0.001170254503410373,46,0.0025296668285663426,0.0018751631424075445,0.7166793357997612
``It shouldn't have gotten this far.'',0.0,0.0020512820512820513,0,0.0,0.00029724270541043777,0.26666666666666666
"Hofmeister 
tried his best to make the Republicans' case.",32.2,0.002413582116894092,29,0.00014634042552284017,0.002010482809903561,0.6815535436150028
"``There has to be rule 
of law,'' he said.",9.200000000000001,0.0017618727722075078,7,0.011840930451154884,0.0017330079806745936,0.6220109827707545
"Mrs. Carson said she hoped that Democrats and swing 
voters alike would become so fed up with the Lewinsky inquiry that 
the issue might even help her.",34.04,0.001971200974599769,60,0.009727585356900144,0.0020789290035937644,0.7443871279287282
"To that end, she proudly informs audiences 
that she voted against making public the report delivered to the House 
by Kenneth Starr, the Whitewater independent counsel.",20.240000000000002,0.0017561470718765553,96,0.0068744466739776135,0.0021206652782146565,0.764103467241349
"``I was one 
of 63 members of Congress who voted against putting all that filth 
on the Internet,'' she said, adding that Starr's inquiry had been 
``a cruel hoax in terms of fiscal responsibility and accountability.'' 
",15.64,0.0011182741269724693,98,0.0168411295293879,0.0020963292632937367,0.7649650959375174
"The Carson campaign is counting on voters like Timothy Daly, a 38-year-old 
real estate executive who voted for a Republican two years ago but 
now favors Mrs. Carson.",66.24000000000001,0.002317220281466192,100,0.03534285873675336,0.0021333779168437685,0.7706094542688
"``I'm pulling the Democratic ticket because 
I'm tired of it: the right side of the Republican Party is playing 
politics,'' Daly said.",44.160000000000004,0.0011551704306473059,59,0.026020807038118914,0.0020402553024607014,0.7345902152679531
"``We'd like to see them go on with the people's 
business.''",30.360000000000003,0.0020383455255379344,14,-0.0033172483202675218,0.0019317604185614715,0.6059927281951576
"Back here in the 4th District, Price has some reasons 
to be worried.",3.68,0.002253088059300998,31,0.003379052275858336,0.0019707144518536688,0.7061884441339585
"He was first elected to the House in 1986 but, as a 
four-term incumbent, was ousted in the Republican sweep of 1994 (only 
to win his seat back two years later).",40.480000000000004,0.0013392010655830498,70,0.0244791167821295,0.0020960641059742826,0.754671515760002
"In addition, the district was 
redrawn last year to include a large Durham section where voters do 
not know him well.",75.44,0.0019245854156506297,57,0.013073427486546519,0.0018911385923872576,0.7427659646132083
"Determined not to be a midterm casualty of Clinton 
once again, Price says he is waging the most vigorous get-out-the-vote 
ground campaign of his career.",66.24000000000001,0.0017046568921863226,84,0.01983399709299005,0.0021424384976438085,0.7395282001256354
"Rather than engage Roberg over the 
Clinton scandal, Price has begun broadcasting a television commercial 
that emphasizes his central issue: education.",61.64,0.0020572183314986965,95,0.06368415249911268,0.0020919331337990975,0.7596763158173855
"The congressman's advisers 
say they intentionally produced an advertisement that appears decidedly 
nonpolitical _",5.5200000000000005,0.0010379238425064702,79,0.0024752299646963118,0.001732965715727706,0.7370072385460631
it features school children in a play _,11.96,0.0016601147301204596,22,0.01624775205841175,0.0017850425301556936,0.6909577799962632
"in an effort 
to break through the television clutter about the scandal.",34.96,0.0017747381025434272,35,0.011387019260805093,0.0018721117804209287,0.7079413683849616
"But the 
Price campaign also has a weapon it is holding in reserve, in the 
event Roberg appears to be riding the Clinton scandal to advantage: 
the incumbent's advisers say they would not be timid about running 
commercials underscoring that he earned a divinity degree before getting 
his doctorate in political science.",124.2,0.0016793974749547995,165,0.0249066989347491,0.0021382969298263895,0.7761154565599293
"At a coffee with voters in a wealthy 
enclave of Raleigh the other night, Roberg opened his remarks by asserting 
that Clinton had ``lost the moral authority to lead.''",11.96,0.0009340839416058106,88,0.004385607832812086,0.002153707034146032,0.7627612008890664
"Yet none of 
those assembled asked him about the scandal; they were more concerned 
about the state's plans to build a highway near their neighborhood. 
 
",55.2,0.001161152408127521,60,0.020353041968423243,0.0020428343085291826,0.6124077268762427
"It was a surprising scene three months ago when Dennis Rivera, one 
of New York City's most left-leaning labor leaders, was singing the 
praises of Sen. Alfonse M. D'Amato.",23.92,0.001402601319626301,93,-0.008847959224163544,0.0020426871231625193,0.765624503836184
"Rivera, president of the largest 
union in New York City, praised D'Amato for persuading Trent Lott, 
the Senate majority leader, to support legislation that financed health 
coverage for hundreds of thousands of uninsured children.",119.60000000000001,0.003123162940122858,150,0.0019201326526357152,0.002190751496148305,0.6656408893487695
"It looked 
as if Rivera's politically potent union might endorse D'Amato _ or 
at the very minimum stay neutral in this year's U.S. Senate race in 
New York.",118.68,0.002773454404304979,81,0.013083248303457437,0.002145399523686827,0.7621081872502217
"But on Monday, Rivera's 150,000-member union, 1199, the 
National Health and Human Service Employees union, endorsed Rep. Charles 
E. Schumer, D-N.Y., and thereby risked D'Amato's wrath.",46.92,0.0023719728058087253,117,-0.011891727614291032,0.002061714034161115,0.7688269326654457
"The endorsement 
is risky, labor leaders acknowledge, because angering this powerful 
senator could make him far less responsive to labor's needs when unions 
turn to him for help in the future if he is re-elected.",115.92,0.002278344313048248,100,-0.004463969044390671,0.0021729316706644124,0.7287886044895714
"Although it 
may seem illogical, two words go far to explain why Rivera's union 
backed Schumer: Monica Lewinsky.",22.080000000000002,0.0017276245785161873,57,-0.00015313619920893416,0.0018484745151648157,0.46926335413793724
"Largely as a result of the Lewinsky 
scandal, Democrats say they suddenly fear that the Republicans will 
gain a filibuster-proof, 60-seat majority in the Senate, where the 
Republicans have 55 seats to the Democrats' 45.",60.720000000000006,0.002890063952876884,128,0.03939548461837598,0.0021180015725414487,0.7728728839953428
"For labor leaders 
like Rivera, the notion of a strong Republican majority is a nightmare. 
",43.24,0.0022397127073168674,56,0.007916938344520343,0.0020582596674850657,0.7376694426726723
"That fear has helped push other New York unions into Schumer's column, 
even though D'Amato had long courted them.",16.560000000000002,0.0023208895574431555,49,-0.015689181137301385,0.002139896834838049,0.7438781527393518
"Those unions include the 
teamsters' joint council in New York City and District Council 37, 
an umbrella group representing 120,000 municipal employees.",58.88,0.001422373834271361,102,-0.004473110469111017,0.001908408795478645,0.7667717012621
"Labor 
leaders say they fear that with a filibuster-proof Republican majority, 
the Senate would push through anti-union legislation, like recently 
defeated Republican proposals to curb labor's political spending and 
cut financing for the National Labor Relations Board.",90.16000000000001,0.0026904502388101254,174,0.025188595962220034,0.0021741077698260794,0.7786104751331436
"``We are worried 
about legislation that will not allow the labor movement to survive 
into the next century,'' Rivera said.",39.56,0.001837922177473359,49,0.0025604450754799623,0.0019529824638978325,0.7292228126928207
"Alarmed that the Democrats will 
lose Senate seats in California, Illinois, Wisconsin, Nevada and South 
Carolina, Rivera's union concluded that it was worth backing Schumer. 
",25.76,0.0013369003384301533,113,0.007781478844024389,0.0020116614988224544,0.7639975795837105
"The decision, Rivera emphasized repeatedly, was not personal but was 
based on national considerations.",29.44,0.0014423962328115978,66,0.012539608189539248,0.0020763192459188496,0.731137560790017
"``Unfortunately, the leadership 
of the Republican Party at the national level in the person of Newt 
Gingrich and Trent Lott are not necessarily from the same culture 
as the Republicans of the Northeast,'' he said.",44.160000000000004,0.0017851332783788134,103,0.030036861144398675,0.002061170774871354,0.37046491828994366
"``They're far more 
conservative, far more anti-labor, far more anti-worker, far more 
pro-business.",9.200000000000001,0.0012283757917397864,45,-0.004131425903600768,0.0019430834007329078,0.7323243119942796
"We fear that the Democratic Party faces irrelevance 
in the United States Senate if we go below 41 seats.''",13.8,0.0016334414244552524,58,0.04052314187331869,0.0021208604647424954,0.7416581478708366
"Trying to avoid 
a rupture with D'Amato, Rivera praised him as ``an effective senator.'' 
",15.64,0.0015334501438555115,46,-0.01715869546996009,0.001811704484847026,0.3815277302072553
The endorsement could be a boon for Schumer.,36.800000000000004,0.001665567480701034,22,-0.0422406171870037,0.0012835063288553748,0.6586057910363747
"Rivera's union and the 
teachers' union have labor's strongest political operations in New 
York.",78.2,0.0023822834965387305,57,-0.002712159881475121,0.002033892791963587,0.7435887281488159
"In addition, Schumer will get thousands of dollars from the 
local as well as use of its renowned phone banks, which can make 50,000 
political calls a day.",72.68,0.001725413527828367,76,0.0033021340779303913,0.002050319726468708,0.7581754298640653
"A spokesman for D'Amato said, ``Al D'Amato's 
proud that he's been endorsed by over 100 union federations and locals, 
representing more that 400,000 working men and women, and he'll continue 
his efforts on behalf of working middle class families.''",35.88,0.002032443351295346,130,-0.007854725577840269,0.0021067619930826573,0.776198006326362
"His labor 
endorsements include the New York City Patrolmen's Benevolent Association 
and the New York State Building and Construction Trades Council.",28.52,0.002469021065785321,102,0.0011582510355037786,0.0019357021875674222,0.3740461195255721
"Besides 
the backing of 1199, Schumer also received the endorsement of 1199's 
parent union, the Service Employees International Union, which has 
350,000 members in New York State.",69.92,0.0024764119776708973,103,0.0001601652049079282,0.002012798148904575,0.7632835651750941
"Rivera _ who did not support D'Amato 
the last time he ran either _ announced the endorsements during the 
founding convention of the New York State Council of the service employees 
union.",73.60000000000001,0.0025863064574594545,96,0.0069490339266880165,0.002154027718935579,0.7587731784119895
"The convention packed Town Hall, and the new group aims to 
make the service employees a power to be reckoned with by bringing 
together a dozen union locals to forge a common political and legislative 
strategy.",131.56,0.0013804204813151306,119,-0.0018949795625132217,0.002141531611515506,0.7728695768338771
"Earlier this year, 1199 merged with the service employees, 
and as part of that agreement, Rivera became head of the service employees 
in New York State. 
 
",66.24000000000001,0.0018440841052093967,82,0.015091877445338568,0.001993720999999074,0.7571243021818953
"It was not a voice mail message that Dr. Marilyn Rymer, a neurologist 
in Kansas City, Mo., would routinely delete, even as a registered 
Democrat.",10.120000000000001,0.0018735568298525892,84,0.002568910340668347,0.0018201004230279426,0.758698392406889
"``Speaker Newt Gingrich's office,'' it said, was calling 
to discuss a ``national leadership award.''",50.6,0.002457793583003283,63,0.04796622802517218,0.002057197541003515,0.7458833370027915
"Dr. Rymer has won acclaim 
as the director of a prominent stroke-treatment center, but this proposition 
seemed particularly grand.",13.8,0.0011850756430427977,72,0.0050028862131694845,0.0019580345280230597,0.748258130276039
"When she returned the call, she said she 
was told she would also be named honorary chairman of an elite committee 
to advise Gingrich on legislation.",68.08,0.0016970327413888932,73,0.0314325746158936,0.002086879720366323,0.40558923340580444
Too good to be true?,4.6000000000000005,0.0012247004438169738,8,0.0028689658294983,0.0017881143914541384,0.6214519190787823
"Well, Dr. 
Rymer would have to pay her own way if the committee should actually 
meet, and as an honorary committee chairman, she discovered, she would 
be a member of a committee composed entirely of honorary chairmen. 
",84.64,0.00293591153965766,94,0.03820549157687136,0.0017846921973218787,0.7633077851977287
"And oh, the speaker wanted a donation of $500 to $1,000 to ``help 
our efforts,'' according to a transcript of a similar chat with another 
doctor, to elect a bigger Republican majority in the House of Representatives. 
",57.04,0.0031079966354452737,104,0.014208687957961508,0.002177389244421411,0.7662508837179303
"With the approach of the midterm elections next month, it turns out 
that the National Republican Congressional Committee, which supports 
candidates for the House, has been sponsoring similar calls to tens 
of thousands of small-business owners, including doctors.",24.84,0.0028728964553265176,154,0.041696904041703266,0.0022373072879971465,0.7713817920551301
"With this 
and other fund-raising programs, the committee says it has amassed 
$62 million for the elections.",31.28,0.0020247174411638686,49,0.05873060528153614,0.002037749128459678,0.7370191384286496
"But campaign finance watchdogs say 
the solicitations mark a new departure in political fund raising, 
one they call akin to the practices of marketing companies like the 
Publishers' Clearing House that hook consumers with visions of million-dollar 
windfalls to induce them to subscribe to magazines.",141.68,0.0022023859921324377,180,0.03169887179899957,0.0021105545081494754,0.7782309251624281
"By citing the 
speaker and promising celebrity and influence, they say, the calls 
are a bait-and-switch scheme to seize the attention of people who 
might otherwise hang up.",53.36,0.00161388073704909,85,0.031039044271035852,0.0021111334867694015,0.6419827861120367
Dr. Rymer says she was incensed.,0.0,0.0013037877741994323,14,0.003191663618786865,0.0004272175131478497,0.6592944346016396
"So was Dr. 
Stanley Turecki, a child and family psychiatrist in New York who votes 
as an independent and was also called.",12.88,0.0028713659802706666,62,0.006387885835329221,0.0020239105321619806,0.7385157621233197
"``I was absolutely outraged,'' 
he said.",1.84,0.0020512820512820513,18,2.014182168497943e-05,0.0013439126956963626,0.6210274996169354
"``Anybody else who would do that would fall into the category 
of consumer fraud.''",7.36,0.0010195190373744937,25,0.001200393111224367,0.0017733878059341991,0.6888700342137475
"Kenneth Gross, a Washington lawyer who specializes 
in election law and represents both Democratic and Republican clients, 
said, ``I have never heard of that particular device.''",25.76,0.002274414140538811,94,0.02359146002825226,0.002138820007028829,0.7560257678650355
"But it doesn't 
appear illegal, he said, adding, ``It's a fund-raising gimmick to 
get attention.''",7.36,0.0023190465759209563,36,0.040346206376775974,0.00199450599846648,0.4190611027408413
"Fred Wertheimer, president of Democracy 21, a nonprofit, 
nonpartisan advocate of campaign finance reform, said, ``This is a 
new version of caveat emptor _ buyer be damned instead of buyer beware.'' 
",108.56,0.000984022318170509,122,0.004753186363315755,0.0019057767334283732,0.7706031743100057
"When businesses do it, he added, Congress orders investigations.",0.0,0.0026934573065324806,37,0.01266166514333674,0.0020454479415720943,0.6973451171350131
"``But 
this isn't going to be investigated because it's members of Congress 
who are doing it.''",1.84,0.00262026766563866,25,0.018496607346430494,0.0018888459573226455,0.6538975684821073
"Todd Harris, a spokesman for the National Republican 
Congressional Committee, said that he had not heard of any complaints 
and that there was no intent to deceive.",7.36,0.0016165024075596517,85,0.03131914319599682,0.002038323294901044,0.7544174318012988
"``The national leadership 
award is a part of what we call donor and member fulfillment,'' Harris 
said.",85.56,0.0026586961329642953,59,0.03913804672577903,0.0020397191619844768,0.7313431078064181
``It's part of bringing them into the process.,9.200000000000001,0.001444563546768578,16,0.0027427553949109294,0.001989828607741426,0.6135893666876072
"It's important 
that they be recognized for the support they give the party.''",57.04,0.0012869788036335536,34,-0.0030892727274442113,0.002080094086799526,0.5038979706020119
"``There's 
no quid pro quo'' that people solicited could receive awards for past 
contributions, he added.",35.88,0.0014746083137926762,54,0.008065097774197815,0.0019166313678934445,0.7460958540390193
What most peeves Drs.,1.84,0.0020512820512820513,8,1.7987832622807736e-05,-0.00022992563802699475,0.6206136457228123
"Rymer and Turecki is 
the message left with secretaries and answering machines invoking 
Gingrich's ``office'' and proposing the award.",34.04,0.002713679333015231,81,0.015111681923801249,0.002066627845047325,0.7562030096516335
"They say they envisioned 
a senior aide at a telephone in the speaker's chambers under the Capitol 
Dome.",27.6,0.0014839908854344126,53,0.0038071556879048884,0.0017782761106238034,0.7314735089277937
